InvoiceIdSequential,InvoiceDate,Type,UnitPrice,Quantity,TaxAmount,Amount,service_product,staff_name,day_of_month,month,year,time_start,time_end,monthi,yeari
13759,27/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,19,Dec,2020,14:00,14:40,11,2020
13683,14/11/2020,Service,89,1,0,89,Early Pregnancy Scan,Early Life,28,Nov,2020,14:00,14:40,11,2020
12688,26/06/2020,Service,90,1,0,90,Well-Being Scan,Early Life,18,Jul,2020,14:00,14:40,6,2020
12444,28/05/2020,Service,90,1,0,90,Well-Being Scan,Early Life,4,Jul,2020,14:00,14:40,5,2020
12250,02/04/2020,Service,90,1,0,90,Well-Being Scan,Early Life,2,May,2020,14:00,14:40,4,2020
12604,15/06/2020,Service,90,1,0,90,Well-Being Scan,Early Life,20,Jun,2020,14:00,14:40,6,2020
12628,18/06/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,27,Jun,2020,14:00,14:40,6,2020
12740,02/07/2020,Service,90,1,0,90,Well-Being Scan,Early Life,3,Jul,2020,14:00,14:40,7,2020
12453,29/05/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,30,May,2020,14:00,14:40,5,2020
14256,19/02/2021,Service,82.5,1,16.5,99,Well-being & Gender Package,Early Life,6,Mar,2021,14:00,14:40,2,2021
13917,21/12/2020,Service,82.5,1,16.5,99,Well-Being Scan,Early Life,2,Jan,2021,14:00,14:40,12,2020
14985,07/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,12,Jun,2021,14:00,14:40,6,2021
13840,08/12/2020,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,12,Dec,2020,14:00,14:40,12,2020
14015,08/01/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,23,Jan,2021,14:00,14:40,1,2021
14215,13/02/2021,Service,82.5,1,16.5,99,Well-being & Gender Package,Early Life,20,Feb,2021,14:00,14:40,2,2021
14178,06/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,6,Feb,2021,14:00,14:40,2,2021
14041,13/01/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,30,Jan,2021,14:00,14:40,1,2021
13985,03/01/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,9,Jan,2021,14:00,14:40,1,2021
14639,19/04/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,22,May,2021,14:00,14:40,4,2021
14002,06/01/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,16,Jan,2021,14:00,14:40,1,2021
13865,11/12/2020,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,11,Dec,2020,14:00,14:40,12,2020
14347,07/03/2021,Service,82.5,1,16.5,99,Well-being & Gender Package,Early Life,20,Mar,2021,14:00,14:40,3,2021
15454,10/08/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,4,Sep,2021,14:00,14:40,8,2021
15226,07/07/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,17,Jul,2021,14:00,14:40,7,2021
15025,12/06/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,26,Jun,2021,14:00,14:40,6,2021
14297,25/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,13,Mar,2021,14:00,14:40,2,2021
14490,30/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,17,Apr,2021,14:00,14:40,3,2021
14148,02/02/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,20,Feb,2021,14:00,14:40,2,2021
14448,23/03/2021,Service,82.5,1,16.5,99,Early Pregnancy Scan,Early Life,27,Mar,2021,14:00,14:40,3,2021
15495,15/08/2021,Service,149,1,0,149,3D & 4D Package,Early Life,9,Oct,2021,14:00,14:40,8,2021
15581,28/08/2021,Service,149,1,0,149,3D & 4D Package,Early Life,28,Aug,2021,14:00,14:40,8,2021
14702,26/04/2021,Service,149,1,0,149,3D & 4D Package,Early Life,29,May,2021,14:00,14:40,4,2021
14907,25/05/2021,Service,149,1,0,149,3D & 4D Package,Early Life,19,Jun,2021,14:00,14:40,5,2021
14626,16/04/2021,Service,149,1,0,149,3D & 4D Package,Early Life,8,May,2021,14:00,14:40,4,2021
15243,09/07/2021,Service,149,1,0,149,3D & 4D Package,Early Life,7,Aug,2021,14:00,14:40,7,2021
15060,17/06/2021,Service,149,1,0,149,3D & 4D Package,Early Life,10,Jul,2021,14:00,14:40,6,2021
15210,06/07/2021,Service,149,1,0,149,3D & 4D Package,Early Life,24,Jul,2021,14:00,14:40,7,2021
14940,30/05/2021,Service,149,1,0,149,3D & 4D Package,Early Life,5,Jun,2021,14:00,14:40,5,2021
13639,07/11/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,5,Dec,2020,14:00,14:40,11,2020
12950,01/08/2020,Service,57.5,1,11.5,69,Basic Gender Scan,Early Life,22,Aug,2020,14:00,14:40,8,2020
14676,22/04/2021,Service,75,1,0,75,Basic Gender Scan,Early Life,8,May,2021,14:00,14:40,4,2021
14623,16/04/2021,Service,75,1,0,75,Basic Gender Scan,Early Life,15,May,2021,14:00,14:40,4,2021
13602,31/10/2020,Service,79,1,0,79,3D Gender Package,Early Life,21,Nov,2020,14:00,14:40,10,2020
15468,11/08/2021,Service,95,1,0,95,Gender Reveal Surprise Package,Early Life,14,Aug,2021,14:00,14:40,8,2021
12972,03/08/2020,Service,99,1,0,99,Well-being & Gender Package,Early Life,15,Aug,2020,14:00,14:40,8,2020
14424,18/03/2021,Service,99,1,0,99,Well-Being Scan,Early Life,10,Apr,2021,14:00,14:40,3,2021
12990,06/08/2020,Service,99,1,0,99,Basic 4D Package,Early Life,5,Sep,2020,14:00,14:40,8,2020
15481,13/08/2021,Service,99,1,0,99,Basic 4D Package,Early Life,11,Sep,2021,14:00,14:40,8,2021
15399,02/08/2021,Service,99,1,0,99,Well-Being Scan,Early Life,7,Aug,2021,14:00,14:40,8,2021
14624,16/04/2021,Service,99,1,0,99,Well-being & Gender Package,Early Life,1,May,2021,14:00,14:40,4,2021
12874,23/07/2020,Service,99,1,0,99,Well-Being Scan,Early Life,8,Aug,2020,14:00,14:40,7,2020
15501,16/08/2021,Service,99,1,0,99,Well-Being Scan,Early Life,21,Aug,2021,14:00,14:40,8,2021
13164,03/09/2020,Service,99,1,0,99,Well-being & Gender Package,Early Life,26,Sep,2020,14:00,14:40,9,2020
14521,05/04/2021,Service,99,1,0,99,Well-Being Scan,Early Life,24,Apr,2021,14:00,14:40,4,2021
15701,13/09/2021,Service,99,1,0,99,Basic 4D Package,Early Life,18,Sep,2021,14:00,14:40,9,2021
13518,19/10/2020,Service,99,1,0,99,Basic 4D Package,Early Life,31,Oct,2020,14:00,14:40,10,2020
12868,22/07/2020,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,8,Aug,2020,14:00,14:40,7,2020
12759,06/07/2020,Service,58.33,1,11.67,70,3D Gender Package,Early Life,29,Aug,2020,14:00,14:40,7,2020
12764,06/07/2020,Service,58.33,1,11.67,70,3D Gender Package,Early Life,25,Jul,2020,14:00,14:40,7,2020
13267,16/09/2020,Service,65.83,1,13.17,79,3D Gender Package,Early Life,10,Oct,2020,14:00,14:40,9,2020
17518,09/05/2022,Service,20,1,0,20,Basic Gender Scan,Early Life,21,May,2022,14:30,15:00,5,2022
22038,01/04/2023,Service,30,1,0,30,Early Pregnancy Scan,Early Life,15,Apr,2023,14:30,15:00,4,2023
23004,08/06/2023,Service,30,1,0,30,3D & 4D Package,Early Life,17,Jun,2023,14:30,15:00,6,2023
18958,29/08/2022,Service,30,1,0,30,Early Pregnancy Scan,Early Life,3,Sep,2022,14:30,15:00,8,2022
16299,04/12/2021,Service,30,1,0,30,Early Pregnancy Scan,Early Life,4,Dec,2021,14:30,15:00,12,2021
22186,12/04/2023,Service,-30,1,0,-30,Early Pregnancy Scan,Early Life,15,Apr,2023,14:30,15:00,4,2023
19002,31/08/2022,Service,-30,1,0,-30,Early Pregnancy Scan,Early Life,3,Sep,2022,14:30,15:00,8,2022
16302,04/12/2021,Service,-30,1,0,-30,Early Pregnancy Scan,Early Life,4,Dec,2021,14:30,15:00,12,2021
23020,09/06/2023,Service,-30,1,0,-30,3D & 4D Package,Early Life,17,Jun,2023,14:30,15:00,6,2023
11356,05/12/2019,Service,50,1,10,60,3D Gender Package,V1 Early Life,24,Dec,2019,14:30,15:00,12,2019
12176,16/03/2020,Service,50,1,10,60,Basic Gender Scan,Early Life,21,Mar,2020,14:30,15:00,3,2020
11667,15/01/2020,Service,50,1,10,60,3D Gender Package,V1 Early Life,18,Jan,2020,14:30,15:00,1,2020
11714,21/01/2020,Service,50,1,10,60,3D Gender Package,V1 Early Life,1,Feb,2020,14:30,15:00,1,2020
11726,22/01/2020,Service,50,1,10,60,3D Gender Package,V1 Early Life,25,Jan,2020,14:30,15:00,1,2020
11883,07/02/2020,Service,50,1,10,60,Basic Gender Scan,V1 Early Life,29,Feb,2020,14:30,15:00,2,2020
10732,28/09/2019,Service,60,1,0,60,3D Gender Package,Early Life,12,Oct,2019,14:30,15:00,9,2019
7972,15/01/2019,Service,60,1,0,60,3D Gender Package,Early Life,2,Feb,2019,14:30,15:00,1,2019
11021,01/11/2019,Service,60,1,0,60,3D Gender Package,Early Life,23,Nov,2019,14:30,15:00,11,2019
8461,16/03/2019,Service,60,1,0,60,3D Gender Package,Early Life,16,Mar,2019,14:30,15:00,3,2019
9837,29/08/2019,Service,60,1,0,60,3D Gender Package,Early Life,14,Sep,2019,14:30,15:00,8,2019
8217,15/02/2019,Service,60,1,0,60,3D Gender Package,Early Life,4,May,2019,14:30,15:00,2,2019
11789,28/01/2020,Service,62.5,1,12.5,75,Gender Reveal Surprise Package,V1 Early Life,8,Feb,2020,14:30,15:00,1,2020
17380,24/04/2022,Service,85,1,0,85,3D Gender Package,Early Life,30,Apr,2022,14:30,15:00,4,2022
10672,23/09/2019,Service,85,1,0,85,Well-being & Gender Package,Early Life,19,Oct,2019,14:30,15:00,9,2019
17682,29/05/2022,Service,85,1,0,85,3D Gender Package,Early Life,11,Jun,2022,14:30,15:00,5,2022
17440,29/04/2022,Service,85,1,0,85,3D Gender Package,Early Life,28,May,2022,14:30,15:00,4,2022
18794,17/08/2022,Service,85,1,0,85,3D Gender Package,Early Life,20,Aug,2022,14:30,15:00,8,2022
10955,23/10/2019,Service,85,1,0,85,Early Pregnancy Scan,Early Life,26,Oct,2019,14:30,15:00,10,2019
16534,05/01/2022,Service,85,1,0,85,3D Gender Package,Early Life,15,Jan,2022,14:30,15:00,1,2022
21437,15/02/2023,Service,89,1,0,89,3D Gender Package,Early Life,25,Feb,2023,14:30,15:00,2,2023
19520,06/10/2022,Service,89,1,0,89,3D Gender Package,Early Life,15,Oct,2022,14:30,15:00,10,2022
21427,15/02/2023,Service,89,1,0,89,3D Gender Package,Early Life,18,Feb,2023,14:30,15:00,2,2023
11504,23/12/2019,Service,89,1,0,89,Early Pregnancy Scan,Early Life Ultrasound Centre,4,Jan,2020,14:30,15:00,12,2019
21787,11/03/2023,Service,89,1,0,89,3D Gender Package,Early Life,25,Mar,2023,14:30,15:00,3,2023
22461,03/05/2023,Service,89,1,0,89,3D Gender Package,Early Life,6,May,2023,14:30,15:00,5,2023
11329,02/12/2019,Service,89,1,0,89,Early Pregnancy Scan,Early Life Ultrasound Centre,23,Dec,2019,14:30,15:00,12,2019
21567,25/02/2023,Service,89,1,0,89,3D Gender Package,Early Life,4,Mar,2023,14:30,15:00,2,2023
20591,14/12/2022,Service,89,1,0,89,3D Gender Package,Early Life,24,Dec,2022,14:30,15:00,12,2022
11274,26/11/2019,Service,89,1,0,89,Early Pregnancy Scan,Early Life,30,Nov,2019,14:30,15:00,11,2019
11434,14/12/2019,Service,89,1,0,89,Early Pregnancy Scan,Early Life Ultrasound Centre,28,Dec,2019,14:30,15:00,12,2019
22728,22/05/2023,Service,89,1,0,89,3D Gender Package,Early Life,3,Jun,2023,14:30,15:00,5,2023
6416,20/07/2018,Service,55,1,0,55,3D Gender Package,Early Life,4,Aug,2018,14:30,15:00,7,2018
6219,24/06/2018,Service,55,1,0,55,3D Gender Package,Early Life,7,Jul,2018,14:30,15:00,6,2018
6522,31/07/2018,Service,55,1,0,55,3D Gender Package,Early Life,1,Sep,2018,14:30,15:00,7,2018
7609,05/12/2018,Service,55,1,0,55,3D Gender Package,Early Life,8,Dec,2018,14:30,15:00,12,2018
7584,01/12/2018,Service,55,1,0,55,3D Gender Package,Early Life,12,Jan,2019,14:30,15:00,12,2018
6552,03/08/2018,Service,55,1,0,55,3D Gender Package,Early Life,11,Aug,2018,14:30,15:00,8,2018
6317,06/07/2018,Service,55,1,0,55,3D Gender Package,Early Life,14,Jul,2018,14:30,15:00,7,2018
6095,12/06/2018,Service,55,1,0,55,3D Gender Package,Early Life,30,Jun,2018,14:30,15:00,6,2018
10135,10/11/2018,Service,70,1,0,70,Early Pregnancy Scan,Early Life,10,Nov,2018,14:30,15:00,11,2018
12100,06/03/2020,Service,90,1,0,90,Early Pregnancy Scan,Early Life,7,Mar,2020,14:30,15:00,3,2020
14054,16/01/2021,Service,82.5,1,16.5,99,Well-Being Scan,Early Life,13,Feb,2021,14:20,15:00,1,2021
16555,06/01/2022,Service,149,1,0,149,3D & 4D Package,Early Life,12,Feb,2022,14:30,15:00,1,2022
17561,14/05/2022,Service,149,1,0,149,3D & 4D Package,Early Life,18,Jun,2022,14:30,15:00,5,2022
16240,26/11/2021,Service,149,1,0,149,3D & 4D Package,Early Life,27,Nov,2021,14:30,15:00,11,2021
16385,14/12/2021,Service,149,1,0,149,3D & 4D Package,Early Life,23,Dec,2021,14:30,15:00,12,2021
11902,10/02/2020,Service,75,1,15,90,Early Pregnancy Scan,Early Life Ultrasound Centre,15,Feb,2020,14:30,15:00,2,2020
18894,24/08/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,27,Aug,2022,14:30,15:00,8,2022
19125,10/09/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,17,Sep,2022,14:30,15:00,9,2022
17621,21/05/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,4,Jun,2022,14:30,15:00,5,2022
17298,11/04/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,23,Apr,2022,14:30,15:00,4,2022
16130,14/11/2021,Service,75,1,0,75,Basic Gender Scan,Early Life,20,Nov,2021,14:30,15:00,11,2021
18009,27/06/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,9,Jul,2022,14:30,15:00,6,2022
19040,03/09/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,10,Sep,2022,14:30,15:00,9,2022
19383,26/09/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,1,Oct,2022,14:30,15:00,9,2022
16705,28/01/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,5,Feb,2022,14:30,15:00,1,2022
18348,21/07/2022,Service,75,1,0,75,Basic Gender Scan,Early Life,23,Jul,2022,14:30,15:00,7,2022
21206,27/01/2023,Service,79,1,0,79,Basic Gender Scan,Early Life,4,Feb,2023,14:30,15:00,1,2023
22629,15/05/2023,Service,79,1,0,79,Basic Gender Scan,Early Life,20,May,2023,14:30,15:00,5,2023
20839,02/01/2023,Service,79,1,0,79,Basic Gender Scan,Early Life,7,Jan,2023,14:30,15:00,1,2023
17176,30/03/2022,Service,95,1,0,95,Gender Reveal Surprise Package,Early Life,9,Apr,2022,14:30,15:00,3,2022
16461,26/12/2021,Service,99,1,0,99,Well-Being Scan,Early Life,22,Jan,2022,14:30,15:00,12,2021
16960,03/03/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,5,Mar,2022,14:30,15:00,3,2022
18557,05/08/2022,Service,99,1,0,99,Well-Being Scan,Early Life,6,Aug,2022,14:30,15:00,8,2022
17206,02/04/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,16,Apr,2022,14:30,15:00,4,2022
16425,20/12/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,24,Dec,2021,14:30,15:00,12,2021
18268,14/07/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,16,Jul,2022,14:30,15:00,7,2022
21786,11/03/2023,Service,99,1,0,99,Well-being & Gender Package,Early Life,18,Mar,2023,14:30,15:00,3,2023
16213,20/11/2021,Service,99,1,0,99,Basic 4D Package,Early Life,18,Dec,2021,14:30,15:00,11,2021
20234,21/11/2022,Service,99,1,0,99,Basic 4D Package,Early Life,26,Nov,2022,14:30,15:00,11,2022
17115,23/03/2022,Service,99,1,0,99,Well-Being Scan,Early Life,2,Apr,2022,14:30,15:00,3,2022
16303,04/12/2021,Service,99,1,0,99,Well-Being Scan,Early Life,4,Dec,2021,14:30,15:00,12,2021
20800,30/12/2022,Service,99,1,0,99,Well-Being Scan,Early Life,31,Dec,2022,14:30,15:00,12,2022
16542,06/01/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,8,Jan,2022,14:30,15:00,1,2022
23164,22/06/2023,Service,99,1,0,99,Well-being & Gender Package,Early Life,24,Jun,2023,14:30,15:00,6,2023
20389,30/11/2022,Service,99,1,0,99,Basic 4D Package,Early Life,3,Dec,2022,14:30,15:00,11,2022
20192,19/11/2022,Service,99,1,0,99,Well-being & Gender Package,Early Life,10,Dec,2022,14:30,15:00,11,2022
19909,31/10/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,5,Nov,2022,14:30,15:00,10,2022
16924,26/02/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,26,Feb,2022,14:30,15:00,2,2022
16876,19/02/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,26,Feb,2022,14:30,15:00,2,2022
17625,21/05/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,21,May,2022,14:30,15:00,5,2022
23231,28/06/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,1,Jul,2023,14:30,15:00,6,2023
20117,16/11/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,19,Nov,2022,14:30,15:00,11,2022
19854,27/10/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,29,Oct,2022,14:30,15:00,10,2022
18399,25/07/2022,Service,99,1,0,99,Well-Being Scan,Early Life,30,Jul,2022,14:30,15:00,7,2022
22412,01/05/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,1,May,2023,14:30,15:00,5,2023
22377,27/04/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,29,Apr,2023,14:30,15:00,4,2023
23048,12/06/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,17,Jun,2023,14:30,15:00,6,2023
22198,13/04/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,15,Apr,2023,14:30,15:00,4,2023
20493,07/12/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,17,Dec,2022,14:30,15:00,12,2022
16053,04/11/2021,Service,99,1,0,99,Well-being & Gender Package,Early Life,13,Nov,2021,14:30,15:00,11,2021
19636,13/10/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,22,Oct,2022,14:30,15:00,10,2022
17847,15/06/2022,Service,99,1,0,99,Basic 4D Package,Early Life,2,Jul,2022,14:30,15:00,6,2022
19542,08/10/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,8,Oct,2022,14:30,15:00,10,2022
17050,14/03/2022,Service,99,1,0,99,Basic 4D Package,Early Life,19,Mar,2022,14:30,15:00,3,2022
18702,12/08/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,13,Aug,2022,14:30,15:00,8,2022
21388,11/02/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,11,Feb,2023,14:30,15:00,2,2023
22955,05/06/2023,Service,99,1,0,99,Early Pregnancy Scan,Early Life,10,Jun,2023,14:30,15:00,6,2023
21962,27/03/2023,Service,99,1,0,99,Basic 4D Package,Early Life,1,Apr,2023,14:30,15:00,3,2023
16272,30/11/2021,Service,99,1,0,99,Early Pregnancy Scan,Early Life,4,Dec,2021,14:30,15:00,11,2021
17808,13/06/2022,Service,99,1,0,99,Well-Being Scan,Early Life,25,Jun,2022,14:30,15:00,6,2022
17192,31/03/2022,Service,99,1,0,99,Early Pregnancy Scan,Early Life,2,Apr,2022,14:30,15:00,3,2022
22310,20/04/2023,Service,159,1,0,159,3D & 4D Package,Early Life,6,May,2023,14:30,15:00,4,2023
21085,18/01/2023,Service,199,1,0,199,Luxury 3D/4D Package,Early Life,28,Jan,2023,14:00,15:00,1,2023
19289,21/09/2022,Service,479,1,0,479,Prenatal Harmony Test & Early Scan,Early Life,24,Sep,2022,14:30,15:00,9,2022
11914,11/02/2020,Service,58.33,1,11.67,70,Basic 4D Package,V1 Early Life,14,Mar,2020,14:30,15:00,2,2020
11958,14/02/2020,Service,58.33,1,11.67,70,3D Gender Package,V1 Early Life,22,Feb,2020,14:30,15:00,2,2020
5992,02/06/2018,Service,80.91,1,8.09,89,Early Pregnancy Scan,Early Life,16,Jun,2018,14:30,15:00,6,2018
6653,15/08/2018,Service,90.91,1,9.09,100,3D & 4D Package,Early Life,8,Sep,2018,14:30,15:00,8,2018
7773,21/12/2018,Service,90.91,1,9.09,100,3D & 4D Package,Early Life,29,Dec,2018,14:30,15:00,12,2018
8185,11/02/2019,Service,40.91,1,4.09,45,Basic Gender Scan,Early Life,9,Mar,2019,14:30,15:00,2,2019
6497,28/07/2018,Service,40.91,1,4.09,45,Basic Gender Scan,Early Life,28,Jul,2018,14:45,15:00,7,2018
6366,13/07/2018,Service,40.91,1,4.09,45,Basic Gender Scan,Early Life,13,Jul,2018,14:30,15:00,7,2018
6070,10/06/2018,Service,40.91,1,4.09,45,Basic Gender Scan,Early Life,23,Jun,2018,14:30,15:00,6,2018
8405,08/03/2019,Service,40.91,1,4.09,45,Basic Gender Scan,Early Life,23,Mar,2019,14:30,15:00,3,2019
5991,02/06/2018,Service,40.91,1,4.09,45,Basic Gender Scan,Early Life,16,Jun,2018,14:30,15:00,6,2018
6058,09/06/2018,Service,40.91,1,4.09,45,Basic Gender Scan,Early Life,9,Jun,2018,14:45,15:00,6,2018
6888,13/09/2018,Service,81.82,1,8.18,90,Well-Being Scan,Early Life,15,Sep,2018,14:30,15:00,9,2018
8055,25/01/2019,Service,163.64,1,16.36,180,Luxury 3D/4D Package,Early Life,9,Feb,2019,14:00,15:00,1,2019
7523,25/11/2018,Service,72.73,1,7.27,80,Basic 4D Package,Early Life,1,Dec,2018,14:30,15:00,11,2018
8175,08/02/2019,Service,72.73,1,7.27,80,Early Pregnancy Scan,Early Life,2,Mar,2019,14:30,15:00,2,2019
8094,30/01/2019,Service,72.73,1,7.27,80,Early Pregnancy Scan,Early Life,16,Feb,2019,14:30,15:00,1,2019
8544,27/03/2019,Service,72.73,1,7.27,80,Early Pregnancy Scan,Early Life,30,Mar,2019,14:30,15:00,3,2019
7140,13/10/2018,Service,72.73,1,7.27,80,Well-being & Gender Package,Early Life,13,Oct,2018,14:30,15:00,10,2018
7829,29/12/2018,Service,72.73,1,7.27,80,Basic 4D Package,Early Life,5,Jan,2019,14:30,15:00,12,2018
6985,24/09/2018,Service,72.73,1,7.27,80,Basic 4D Package,Early Life,20,Oct,2018,14:30,15:00,9,2018
8287,23/02/2019,Service,72.73,1,7.27,80,Well-Being Scan,Early Life,23,Feb,2019,14:30,15:00,2,2019
6327,08/07/2018,Service,72.73,1,7.27,80,Basic 4D Package,Early Life,21,Jul,2018,14:30,15:00,7,2018
8710,13/04/2019,Service,56.82,1,5.68,62,3D & 4D Package,Early Life,20,Apr,2019,14:30,15:00,4,2019
8481,19/03/2019,Service,113.64,1,11.36,125,3D & 4D Package,Early Life,6,Apr,2019,14:30,15:00,3,2019
7320,03/11/2018,Service,63.64,1,6.36,70,Early Pregnancy Scan,Early Life,3,Nov,2018,14:30,15:00,11,2018
7000,25/09/2018,Service,54.55,1,5.46,60,Basic 4D Package,Early Life,6,Oct,2018,14:30,15:00,9,2018
6695,19/08/2018,Service,54.55,1,5.46,60,Basic 4D Package,Early Life,25,Aug,2018,14:30,15:00,8,2018
7509,23/11/2018,Service,54.55,1,5.46,60,Basic 4D Package,Early Life,8,Dec,2018,14:30,15:00,11,2018
11284,27/11/2019,Service,104.17,1,20.83,125,3D & 4D Package,Early Life,14,Dec,2019,14:30,15:00,11,2019
10668,22/09/2019,Service,45.46,1,4.55,50,Basic Gender Scan,Early Life,5,Oct,2019,14:30,15:00,9,2019
8741,18/04/2019,Service,45.46,1,4.55,50,Basic Gender Scan,Early Life,27,Apr,2019,14:30,15:00,4,2019
9101,02/06/2019,Service,45.46,1,4.55,50,Basic Gender Scan,Early Life,15,Jun,2019,14:30,15:00,6,2019
11056,05/11/2019,Service,70.83,1,14.17,85,Basic 4D Package,Early Life,7,Dec,2019,14:30,15:00,11,2019
11595,06/01/2020,Service,70.83,1,14.17,85,Basic 4D Package,V1 Early Life,11,Jan,2020,14:30,15:00,1,2020
11150,14/11/2019,Service,70.83,1,14.17,85,Basic 4D Package,Early Life,30,Nov,2019,14:30,15:00,11,2019
10813,07/10/2019,Service,70.83,1,14.17,85,Basic 4D Package,Early Life,2,Nov,2019,14:30,15:00,10,2019
10974,26/10/2019,Service,70.83,1,14.17,85,Basic 4D Package,Early Life,9,Nov,2019,14:30,15:00,10,2019
7884,04/01/2019,Service,36.36,1,3.64,40,Basic Gender Scan,Early Life,19,Jan,2019,14:30,15:00,1,2019
9686,10/08/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,17,Aug,2019,14:30,15:00,8,2019
8010,20/01/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,26,Jan,2019,14:30,15:00,1,2019
9934,07/09/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,28,Sep,2019,14:30,15:00,9,2019
8878,03/05/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,11,May,2019,14:30,15:00,5,2019
9585,30/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,10,Aug,2019,14:30,15:00,7,2019
9857,31/08/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,7,Sep,2019,14:30,15:00,8,2019
9206,14/06/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,22,Jun,2019,14:30,15:00,6,2019
8951,13/05/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,18,May,2019,14:30,15:00,5,2019
9425,11/07/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,13,Jul,2019,14:30,15:00,7,2019
8930,09/05/2019,Service,77.27,1,7.73,85,Early Pregnancy Scan,Early Life,11,May,2019,14:30,15:00,5,2019
9025,22/05/2019,Service,77.27,1,7.73,85,Well-Being Scan,Early Life,25,May,2019,14:30,15:00,5,2019
9628,03/08/2019,Service,77.27,1,7.73,85,Basic 4D Package,Early Life,3,Aug,2019,14:30,15:00,8,2019
7640,08/12/2018,Service,68.18,1,6.82,75,Early Pregnancy Scan,Early Life,15,Dec,2018,14:30,15:00,12,2018
7696,13/12/2018,Service,68.18,1,6.82,75,Early Pregnancy Scan,Early Life,22,Dec,2018,14:30,15:00,12,2018
8724,16/04/2019,Service,68.18,1,6.82,75,Gender Reveal Surprise Package,Early Life,4,May,2019,14:30,15:00,4,2019
9389,07/07/2019,Service,68.18,1,6.82,75,Gender Reveal Surprise Package,Early Life,27,Jul,2019,14:30,15:00,7,2019
9011,20/05/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,8,Jun,2019,14:30,15:00,5,2019
9681,10/08/2019,Service,59.09,1,5.91,65,Basic 4D Package,Early Life,24,Aug,2019,14:30,15:00,8,2019
